SwitchNumber,SwitchName,PseudoSwitch,PnaSwitch,PssSwitch,NspSwitch,FromSectionNumber,ToSectionNumber,NormalSwitchingDeviceState,DefaultState,ControlDelay,SwitchingDeviceType,ScadaOpenState,ScadaCloseState,LimitType,LimitMonitor,Limit1,Limit2,Limit3,FlaSwitchBreakTime,FlaSinglePhsAsyBrkCurrRating,FlaSinglePhsAsyMakeCurrRating,FlaSinglePhsSymBrkCurrRating,FlaThreePhsAsyBrkCurrRating,FlaThreePhsAsyMakeCurrRating,FlaThreePhsSymBrkCurrRating,FlaSwitchRatedVoltage,AssetLabel,DTSLoadFeederBreaker,ExModelRetentionFlag,DmsTransformFlag,CommentText1,CommentText2,CommentText3,SwitchDevStateTransitionRef,BusNumberRef,SwitchTelemetryRef,ControlValidationSwDevTransRef,Mw_StandardDeviation,MwInversionFlag,MwCmeUsage,MwOverrideStatus,Mw_ReplacementValue,MwMeasurementSection,SetOrder4,MwAnalogPointRef,Mv_StandardDeviation,MvInversionFlag,MvCmeUsage,MvOverrideStatus,Mv_ReplacementValue,MvMeasurementSection,SetOrder5,MvAnalogPointRef,AmpStandardDeviation,AmpInversionFlag,AmpCmeUsage,AmpOverrideStatus,AmpReplacementValue,AmpMeasurementSection,SetOrder6,AmpAnalogPointRef
66759,CORRAL 4KV SBUS DISC,No,No,No,Yes,110,500,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,No,NULL,NULL,NULL,1,3614,28177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66760,B.T. 4KV CB,No,No,No,Yes,112,600,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200000114,No,NULL,No,NULL,NULL,NULL,1,3614,28183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66762,CORRAL 4KV LN DISC,No,No,No,Yes,513,56,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,No,NULL,NULL,NULL,1,3614,28179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66763,CORRAL 4KV TB DISC,No,No,No,Yes,56,50,Open,Open,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,No,NULL,NULL,NULL,1,3614,28180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66764,B.T. 4KV NBUS DISC,No,No,No,Yes,999,112,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,No,NULL,NULL,NULL,1,3614,28181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66765,B.T. 4KV SBUS DISC,No,No,No,Yes,112,500,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,No,NULL,NULL,NULL,1,3614,28182,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66770,WOODROW 4KV NBUS DISC,No,No,No,Yes,999,114,Open,Open,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,No,NULL,NULL,NULL,1,3614,28186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66771,WOODROW 4KV SBUS DISC,No,No,No,Yes,114,500,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,No,NULL,NULL,NULL,1,3614,28187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66772,B.T. 4KV TB DISC,No,No,No,Yes,600,50,Open,Open,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,No,NULL,NULL,NULL,1,3614,5423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66773,WOODROW 4KV CB,No,No,No,Yes,114,515,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200000117,No,NULL,No,NULL,NULL,NULL,1,3614,28188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66774,WOODROW 4KV LN DISC,No,No,No,Yes,516,58,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,No,NULL,NULL,NULL,1,3614,28189,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66775,WOODROW 4KV TB DISC,No,No,No,Yes,58,50,Open,Open,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,No,NULL,NULL,NULL,1,3614,28190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71995,ORIZABA N SWGEAR,No,No,Yes,Yes,999,100,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71996,ORIZABA N CB,No,No,Yes,Yes,100,101,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71997,ORIZABA S SWGEAR,No,No,Yes,Yes,101,51,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71998,ORIZABA S CB,No,No,Yes,Yes,51,50,Open,Open,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205570450,No,NULL,Yes,NULL,NULL,NULL,1,3450,179185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71999,ARGONNE N SWGEAR,No,No,Yes,Yes,999,102,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72000,ARGONNE N CB,No,No,Yes,Yes,102,103,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200000150,No,NULL,Yes,NULL,NULL,NULL,1,3450,179195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72001,ARGONNE S SWGEAR,No,No,Yes,Yes,103,52,Open,Open,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72002,ARGONNE S CB,No,No,Yes,Yes,52,50,Open,Open,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72003,SASSOON N SWGEAR,No,No,Yes,Yes,999,104,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72004,SASSOON N CB,No,No,Yes,Yes,104,105,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200000161,No,NULL,Yes,NULL,NULL,NULL,1,3450,179206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72005,SASSOON S SWGEAR,No,No,Yes,Yes,105,53,Open,Open,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72006,SASSOON S CB,No,No,Yes,Yes,53,50,Open,Open,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72007,NO.5 BK HS N SWGEAR,No,No,Yes,Yes,999,106,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72008,NO.5 BK HS N CB,No,No,Yes,Yes,106,107,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72009,NO.5 BK HS S SWGR,No,No,Yes,Yes,107,54,Open,Open,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72010,NO.5 BK HS S CB,No,No,Yes,Yes,54,50,Open,Open,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72011,NO.1 BK L N SWGEAR,No,No,Yes,Yes,999,108,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72012,NO.1 BK LS N CB,No,No,Yes,Yes,108,109,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72013,NO.1 BK L S SWGEAR,No,No,Yes,Yes,109,55,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72014,NO.1 BK LS S CB,No,No,Yes,Yes,55,50,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72015,NO.2 BK L N SWGEAR,No,No,Yes,Yes,999,110,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72016,NO.2 BK LS N CB,No,No,Yes,Yes,110,111,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72017,NO.2 BK L S SWGEAR,No,No,Yes,Yes,111,56,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72018,NO.2 BK LS S CB,No,No,Yes,Yes,56,50,Open,Open,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72019,CAPRI N SWGEAR,No,No,Yes,Yes,999,112,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72020,CAPRI N CB,No,No,Yes,Yes,112,113,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200000151,No,NULL,Yes,NULL,NULL,NULL,1,3450,179217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72021,CAPRI S SWGEAR,No,No,Yes,Yes,113,57,Open,Open,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72022,CAPRI S CB,No,No,Yes,Yes,57,50,Open,Open,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72023,LUCIA N SWGEAR,No,No,Yes,Yes,999,114,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72024,LUCIA N CB,No,No,Yes,Yes,114,115,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200000152,No,NULL,Yes,NULL,NULL,NULL,1,3450,179228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72025,LUCIA S SWGEAR,No,No,Yes,Yes,115,58,Open,Open,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72026,LUCIA S CB,No,No,Yes,Yes,58,50,Open,Open,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72027,RUSSELL N SWGEAR,No,No,Yes,Yes,999,116,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72028,RUSSELL N CB,No,No,Yes,Yes,116,117,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200000160,No,NULL,Yes,NULL,NULL,NULL,1,3450,179239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72029,RUSSELL S SWGEAR,No,No,Yes,Yes,117,59,Open,Open,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179242,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72030,RUSSELL S CB,No,No,Yes,Yes,59,50,Open,Open,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72031,NO.5E BK BK DISC,No,No,Yes,Yes,107,604,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3450,179292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72032,QUINCY SWGEAR,No,No,Yes,Yes,605,607,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3451,179253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72033,QUINCY CB,No,No,Yes,Yes,607,601,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200000163,No,NULL,Yes,NULL,NULL,NULL,1,3451,179251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72034,NO.5E-5W T SWGEAR,No,No,Yes,Yes,601,612,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3451,179254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72035,5E-5W T BYPASS SWGEAR,No,No,Yes,Yes,601,600,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3451,179296,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72036,NO.5E-5W T CB,No,No,Yes,Yes,612,600,Open,Open,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200000162,No,NULL,Yes,NULL,NULL,NULL,1,3451,179252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72037,TRIMBLE SWGEAR,No,No,Yes,Yes,600,608,Closed,Closed,0,Isolator,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,Yes,NULL,NULL,NULL,1,3451,179263,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72038,TRIMBLE CB,No,No,Yes,Yes,608,609,Closed,Closed,0,Normal,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200000164,No,NULL,Yes,NULL,NULL,NULL,1,3451,179262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
