ObjectName,ObjectType,InterpretationTable,SeqOfEvents,ServerControlCenterRef,DomainNameRef,DataSetNameRef,StatusPointRef,AnalogPointRef,AccumPointRef,CmePointRef,ClientControlCenterRef,
DMS_LASLOMAS_NO1_CAPS_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219104,NULL,NULL,NULL,
DMS_LASLOMAS_NO1_CAPS_KV,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219105,NULL,NULL,NULL,
DMS_LASLOMAS_NO1_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273287,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO1_CAPS_SW,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273286,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO1_CAP_BYP_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273437,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO1_CAP_OB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273435,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_BK_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273411,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219091,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219092,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219093,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_ISO_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273414,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_KV_AB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219097,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_KV_BC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219098,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_KV_CA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219099,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_LS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273265,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219096,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219095,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_OB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273410,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_BK_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273412,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273292,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_CAPS_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219106,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_CAPS_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219107,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_CAPS_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219108,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_CAPS_KV,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219109,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273291,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_CAPS_SW,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273290,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_CAP_BYP_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273441,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO2_CAP_OB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273439,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO3_CAPS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,121567,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO3_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,121569,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_NO3_CAPS_KV,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,17488,NULL,NULL,NULL,
DMS_LASLOMAS_NO3_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,121568,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_OSLO_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,17557,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_OSLO_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,5427,NULL,NULL,NULL,
DMS_LASLOMAS_OSLO_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,5428,NULL,NULL,NULL,
DMS_LASLOMAS_OSLO_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,5429,NULL,NULL,NULL,
DMS_LASLOMAS_OSLO_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,17563,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_OSLO_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,5432,NULL,NULL,NULL,
DMS_LASLOMAS_OSLO_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,5431,NULL,NULL,NULL,
DMS_LASLOMAS_OSLO_OB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,17562,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_OSLO_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,17564,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_TORINO_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273323,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_TORINO_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219140,NULL,NULL,NULL,
DMS_LASLOMAS_TORINO_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219141,NULL,NULL,NULL,
DMS_LASLOMAS_TORINO_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219142,NULL,NULL,NULL,
DMS_LASLOMAS_TORINO_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273430,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_TORINO_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219145,NULL,NULL,NULL,
DMS_LASLOMAS_TORINO_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,219144,NULL,NULL,NULL,
DMS_LASLOMAS_TORINO_OB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273429,NULL,NULL,NULL,NULL,
DMS_LASLOMAS_TORINO_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,273431,NULL,NULL,NULL,NULL,
DMS_LATIGO_16KV_BUS_VOLT,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,62437,NULL,NULL,NULL,
DMS_LATIGO_CUTHBERT_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,62446,NULL,NULL,NULL,
DMS_LATIGO_GALAHAD_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,62442,NULL,NULL,NULL,
DMS_LATIGO_MAGUIRE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,62454,NULL,NULL,NULL,
DMS_LATIGO_MERLIN_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,62458,NULL,NULL,NULL,
DMS_LATIGO_NO1_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,62429,NULL,NULL,NULL,
DMS_LATIGO_NO1_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,62428,NULL,NULL,NULL,
DMS_LATIGO_NO1_CAP_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,56553,NULL,NULL,NULL,NULL,
DMS_LATIGO_NO1_CAP_CONTROL,StateQ,NULL,NULL,SCEOIS,NULL,NULL,56554,NULL,NULL,NULL,NULL,
DMS_LATIGO_NO2_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,62434,NULL,NULL,NULL,
DMS_LATIGO_NO2_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,62433,NULL,NULL,NULL,
DMS_LAUREL_BALL_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,218214,NULL,NULL,NULL,
DMS_LAUREL_LINDER_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,218209,NULL,NULL,NULL,
DMS_LAUREL_NO1_BK_KV_BC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,218169,NULL,NULL,NULL,
DMS_LAUREL_NO1_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,218167,NULL,NULL,NULL,
DMS_LAUREL_NO1_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,218166,NULL,NULL,NULL,
DMS_LAUREL_NO1_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,271036,NULL,NULL,NULL,NULL,
DMS_LAUREL_NO1_CAPS_KV,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,218185,NULL,NULL,NULL,
DMS_LAUREL_NO1_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,271035,NULL,NULL,NULL,NULL,
DMS_LAUREL_NO1_CAPS_SW,StateQ,NULL,NULL,SCEOIS,NULL,NULL,152560,NULL,NULL,NULL,NULL,
DMS_LAUREL_NO2_BK_KV_BC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,218178,NULL,NULL,NULL,
DMS_LAUREL_NO2_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,218176,NULL,NULL,NULL,
DMS_LAUREL_NO2_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,218175,NULL,NULL,NULL,
DMS_LAUREL_NO2_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,271040,NULL,NULL,NULL,NULL,
DMS_LAUREL_NO2_CAPS_KV,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,218189,NULL,NULL,NULL,
DMS_LAUREL_NO2_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,271039,NULL,NULL,NULL,NULL,
DMS_LAUREL_NO2_CAPS_SW,StateQ,NULL,NULL,SCEOIS,NULL,NULL,271038,NULL,NULL,NULL,NULL,
DMS_LAUREL_WILBUR_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,218199,NULL,NULL,NULL,
DMS_LAUREL_WINDT_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,218194,NULL,NULL,NULL,
DMS_LAUREL_WONDERFUL_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,7518,NULL,NULL,NULL,
DMS_LAVETA_CATHY_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195232,NULL,NULL,NULL,NULL,
DMS_LAVETA_CATHY_EOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185939,NULL,NULL,NULL,NULL,
DMS_LAVETA_CATHY_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126794,NULL,NULL,NULL,
DMS_LAVETA_CATHY_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126795,NULL,NULL,NULL,
DMS_LAVETA_CATHY_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126796,NULL,NULL,NULL,
DMS_LAVETA_CATHY_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185942,NULL,NULL,NULL,NULL,
DMS_LAVETA_CATHY_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126798,NULL,NULL,NULL,
DMS_LAVETA_CATHY_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1346,NULL,NULL,NULL,
DMS_LAVETA_CATHY_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185943,NULL,NULL,NULL,NULL,
DMS_LAVETA_CATHY_WOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185940,NULL,NULL,NULL,NULL,
DMS_LAVETA_CHRISTINE_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195308,NULL,NULL,NULL,NULL,
DMS_LAVETA_CHRISTINE_EOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185996,NULL,NULL,NULL,NULL,
DMS_LAVETA_CHRISTINE_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126840,NULL,NULL,NULL,
DMS_LAVETA_CHRISTINE_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126841,NULL,NULL,NULL,
DMS_LAVETA_CHRISTINE_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126842,NULL,NULL,NULL,
DMS_LAVETA_CHRISTINE_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185999,NULL,NULL,NULL,NULL,
DMS_LAVETA_CHRISTINE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126844,NULL,NULL,NULL,
DMS_LAVETA_CHRISTINE_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1354,NULL,NULL,NULL,
DMS_LAVETA_CHRISTINE_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,186000,NULL,NULL,NULL,NULL,
DMS_LAVETA_CHRISTINE_WOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185997,NULL,NULL,NULL,NULL,
DMS_LAVETA_DORIS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195276,NULL,NULL,NULL,NULL,
DMS_LAVETA_DORIS_EOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185973,NULL,NULL,NULL,NULL,
DMS_LAVETA_DORIS_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126820,NULL,NULL,NULL,
DMS_LAVETA_DORIS_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126821,NULL,NULL,NULL,
DMS_LAVETA_DORIS_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126822,NULL,NULL,NULL,
DMS_LAVETA_DORIS_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185976,NULL,NULL,NULL,NULL,
DMS_LAVETA_DORIS_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126824,NULL,NULL,NULL,
DMS_LAVETA_DORIS_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1350,NULL,NULL,NULL,
DMS_LAVETA_DORIS_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185977,NULL,NULL,NULL,NULL,
DMS_LAVETA_DORIS_WOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185974,NULL,NULL,NULL,NULL,
DMS_LAVETA_E_12_BUS_SEC_AB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185969,NULL,NULL,NULL,NULL,
DMS_LAVETA_E_12_BUS_SEC_BC_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185970,NULL,NULL,NULL,NULL,
DMS_LAVETA_LISA_AANE_WOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,87614,NULL,NULL,NULL,NULL,
DMS_LAVETA_LISA_ANNE_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,87468,NULL,NULL,NULL,NULL,
DMS_LAVETA_LISA_ANNE_EOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,87613,NULL,NULL,NULL,NULL,
DMS_LAVETA_LISA_ANNE_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,95252,NULL,NULL,NULL,
DMS_LAVETA_LISA_ANNE_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,95253,NULL,NULL,NULL,
DMS_LAVETA_LISA_ANNE_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,95254,NULL,NULL,NULL,
DMS_LAVETA_LISA_ANNE_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,87615,NULL,NULL,NULL,NULL,
DMS_LAVETA_LISA_ANNE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,95256,NULL,NULL,NULL,
DMS_LAVETA_LISA_ANNE_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1345,NULL,NULL,NULL,
DMS_LAVETA_LISA_ANNE_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,87469,NULL,NULL,NULL,NULL,
DMS_LAVETA_LISA_ANNE_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,87616,NULL,NULL,NULL,NULL,
DMS_LAVETA_LOLA_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195292,NULL,NULL,NULL,NULL,
DMS_LAVETA_LOLA_EOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185985,NULL,NULL,NULL,NULL,
DMS_LAVETA_LOLA_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126830,NULL,NULL,NULL,
DMS_LAVETA_LOLA_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126831,NULL,NULL,NULL,
DMS_LAVETA_LOLA_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126832,NULL,NULL,NULL,
DMS_LAVETA_LOLA_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185988,NULL,NULL,NULL,NULL,
DMS_LAVETA_LOLA_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126834,NULL,NULL,NULL,
DMS_LAVETA_LOLA_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1352,NULL,NULL,NULL,
DMS_LAVETA_LOLA_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185989,NULL,NULL,NULL,NULL,
DMS_LAVETA_LOLA_WOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185986,NULL,NULL,NULL,NULL,
DMS_LAVETA_MABLE_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195284,NULL,NULL,NULL,NULL,
DMS_LAVETA_MABLE_EOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185979,NULL,NULL,NULL,NULL,
DMS_LAVETA_MABLE_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126825,NULL,NULL,NULL,
DMS_LAVETA_MABLE_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126826,NULL,NULL,NULL,
DMS_LAVETA_MABLE_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126827,NULL,NULL,NULL,
DMS_LAVETA_MABLE_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185982,NULL,NULL,NULL,NULL,
DMS_LAVETA_MABLE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126829,NULL,NULL,NULL,
DMS_LAVETA_MABLE_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1351,NULL,NULL,NULL,
DMS_LAVETA_MABLE_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185983,NULL,NULL,NULL,NULL,
DMS_LAVETA_MABLE_WOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185980,NULL,NULL,NULL,NULL,
DMS_LAVETA_MARY_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195248,NULL,NULL,NULL,NULL,
DMS_LAVETA_MARY_EOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185951,NULL,NULL,NULL,NULL,
DMS_LAVETA_MARY_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126804,NULL,NULL,NULL,
DMS_LAVETA_MARY_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126805,NULL,NULL,NULL,
DMS_LAVETA_MARY_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126806,NULL,NULL,NULL,
DMS_LAVETA_MARY_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185954,NULL,NULL,NULL,NULL,
DMS_LAVETA_MARY_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126808,NULL,NULL,NULL,
DMS_LAVETA_MARY_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1348,NULL,NULL,NULL,
DMS_LAVETA_MARY_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195249,NULL,NULL,NULL,NULL,
DMS_LAVETA_MARY_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185955,NULL,NULL,NULL,NULL,
DMS_LAVETA_MARY_WOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185952,NULL,NULL,NULL,NULL,
DMS_LAVETA_MELISSA_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195300,NULL,NULL,NULL,NULL,
DMS_LAVETA_MELISSA_EOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185991,NULL,NULL,NULL,NULL,
DMS_LAVETA_MELISSA_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126835,NULL,NULL,NULL,
DMS_LAVETA_MELISSA_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126836,NULL,NULL,NULL,
DMS_LAVETA_MELISSA_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126837,NULL,NULL,NULL,
DMS_LAVETA_MELISSA_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185994,NULL,NULL,NULL,NULL,
DMS_LAVETA_MELISSA_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126839,NULL,NULL,NULL,
DMS_LAVETA_MELISSA_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1353,NULL,NULL,NULL,
DMS_LAVETA_MELISSA_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195301,NULL,NULL,NULL,NULL,
DMS_LAVETA_MELISSA_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185995,NULL,NULL,NULL,NULL,
DMS_LAVETA_MELISSA_WOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185992,NULL,NULL,NULL,NULL,
DMS_LAVETA_NATALIE_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,87476,NULL,NULL,NULL,NULL,
DMS_LAVETA_NATALIE_EOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,87618,NULL,NULL,NULL,NULL,
DMS_LAVETA_NATALIE_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,95257,NULL,NULL,NULL,
DMS_LAVETA_NATALIE_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,95258,NULL,NULL,NULL,
DMS_LAVETA_NATALIE_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,95259,NULL,NULL,NULL,
DMS_LAVETA_NATALIE_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,87620,NULL,NULL,NULL,NULL,
DMS_LAVETA_NATALIE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,95261,NULL,NULL,NULL,
DMS_LAVETA_NATALIE_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1344,NULL,NULL,NULL,
DMS_LAVETA_NATALIE_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,87621,NULL,NULL,NULL,NULL,
DMS_LAVETA_NATALIE_WOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,87619,NULL,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_BK_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,186004,NULL,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_EOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,186001,NULL,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_E_ISO_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,87624,NULL,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126774,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126775,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126776,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_KV_AB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126780,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_KV_BC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126781,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_KV_CA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126782,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_LS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195184,NULL,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126779,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126778,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,186005,NULL,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_WOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,186002,NULL,NULL,NULL,NULL,
DMS_LAVETA_NO1_BK_W_ISO_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,186007,NULL,NULL,NULL,NULL,
DMS_LAVETA_NO1_CAPS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195217,NULL,NULL,NULL,NULL,
DMS_LAVETA_NO1_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195219,NULL,NULL,NULL,NULL,
DMS_LAVETA_NO1_CAPS_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126788,NULL,NULL,NULL,
DMS_LAVETA_NO1_CAPS_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126789,NULL,NULL,NULL,
DMS_LAVETA_NO1_CAPS_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126790,NULL,NULL,NULL,
DMS_LAVETA_NO1_CAPS_KV,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,126845,NULL,NULL,NULL,
DMS_LAVETA_NO1_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,195218,NULL,NULL,NULL,NULL,
DMS_LAVETA_NO1_CAP_EOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,185932,NULL,NULL,NULL,NULL,
